time,open,high,low,close,Volume,Volume MA
1770035100,78490,78755,78440,78525,776,212.8
1770035400,78515,78540,78255,78255,157,214.45
1770035700,78290,78290,78175,78225,157,217.05
1770036000,78180,78300,78165,78175,130,215.9
1770036300,78165,78250,78135,78145,93,205.85
1770036600,78160,78355,78105,78355,128,206
1770036900,78340,78390,78260,78305,105,206.3
1770037200,78300,78335,78110,78205,200,208.55
1770037500,78155,78230,78125,78140,134,207.45
1770037800,78175,78340,78145,78335,424,214.95
1770038100,78300,78300,78145,78215,132,215.7
1770038400,78275,78465,78260,78360,181,220.3
1770038700,78365,78430,78210,78210,211,225.35
1770039000,78235,78250,78140,78150,252,233.8
1770039300,78160,78345,78090,78275,258,237.8
1770039600,78270,78365,78175,78205,330,238.3
1770039900,78220,78295,78160,78255,188,227.2
1770040200,78275,78365,78125,78335,206,229.45
1770040500,78325,78810,78295,78555,750,250.85
1770040800,78570,78660,78320,78320,297,255.45
1770041100,78325,78425,78215,78255,367,235
1770041400,78280,78280,78055,78095,471,250.7
1770041700,78095,78175,77925,77925,363,261
1770042000,77955,78440,77955,78425,345,271.75
1770042300,78405,78405,78175,78365,161,275.15
1770042600,78360,78830,78295,78695,2282,382.85
1770042900,78710,79155,78675,78890,2030,479.1
1770043200,78895,79265,78605,78830,1399,539.05
1770043500,78860,79100,78565,78580,913,578
1770043800,78595,78895,78530,78645,755,594.55
1770044100,78645,78680,78005,78145,1536,664.75
1770044400,78140,78300,77840,78180,2015,756.45
1770044700,78210,78480,77955,78465,1061,798.95
1770045000,78430,78700,78300,78600,909,831.8
1770045300,78595,78850,78430,78785,735,855.65
1770045600,78770,79175,78730,79105,878,883.05
1770045900,79115,79330,78750,78965,1381,942.7
1770046200,78980,79125,78775,78900,719,968.35
1770046500,78880,79450,78760,79385,1200,990.85
1770046800,79400,79690,79220,79375,1565,1054.25
1770047100,79385,79565,79280,79420,897,1080.75
1770047400,79415,79430,79100,79240,879,1101.15
1770047700,79225,79250,78955,79200,737,1119.85
1770048000,79165,79265,79025,79050,344,1119.8
1770048300,79045,79420,78910,79350,434,1133.45
1770048600,79395,79520,79320,79410,682,1053.45
1770048900,79405,79650,79355,79515,597,981.8
1770049200,79515,79560,79250,79375,348,929.25
1770049500,79320,79500,79190,79490,504,908.8
1770049800,79480,79555,79345,79485,193,880.7
1770050100,79460,79560,79150,79180,424,825.1
1770050400,79175,79455,79135,79415,401,744.4
1770050700,79390,79390,79075,79125,394,711.05
1770051000,79050,79065,78935,79015,508,691
1770051300,78985,79030,78865,78930,400,674.25
1770051600,78925,79300,78875,79250,368,648.75
1770051900,79200,79320,79125,79170,331,596.25
1770052200,79150,79305,79045,79290,421,581.35
1770052500,79310,79470,79235,79465,283,535.5
1770052800,79485,79565,79435,79525,419,478.2
1770053100,79490,79505,79250,79280,447,455.7
1770053400,79280,79510,79225,79375,199,421.7
1770053700,79385,79560,79185,79255,491,409.4
1770054000,79270,79305,79085,79190,317,408.05
1770054300,79200,79365,79190,79290,144,393.55
1770054600,79280,79425,79095,79395,257,372.3
1770054900,79390,79390,79275,79290,148,349.85
1770055200,79285,79285,79140,79160,335,349.2
1770055500,79125,79195,79050,79110,619,354.95
1770055800,79100,79100,78955,79035,106,350.6
1770056100,79010,79040,78810,78935,471,352.95
1770056400,78950,78950,78745,78860,263,346.05
1770056700,78865,78900,78625,78695,367,344.7
1770057000,78685,79200,78670,79080,652,351.9
1770057300,79090,79090,78865,79015,165,340.15
1770057600,79045,79065,78820,78870,200,331.75
1770057900,78880,78995,78850,78880,176,324
1770058200,78895,79025,78880,78945,152,310.55
1770058500,78950,78980,78830,78850,285,310.65
1770058800,78830,78995,78775,78795,275,303.45
1770059100,78785,78795,78620,78715,327,297.45
1770059400,78695,78930,78650,78805,303,302.65
1770059700,78805,78890,78750,78795,166,286.4
1770060000,78790,78810,78625,78680,238,282.45
1770060300,78675,78780,78550,78750,226,286.55
1770060600,78735,78780,78580,78595,170,282.2
1770060900,78595,78750,78595,78710,156,282.6
1770061200,78675,78820,78675,78805,178,274.75
1770061500,78800,78815,78630,78745,203,253.95
1770061800,78705,78705,78510,78645,252,261.25
1770062100,78645,78810,78580,78585,417,258.55
1770062400,78570,78630,78365,78630,485,269.65
1770062700,78620,78965,78620,78815,224,262.5
1770063000,78785,78840,78650,78670,207,240.25
1770063300,78730,78810,78610,78680,124,238.2
1770063600,78660,78780,78610,78720,219,239.15
1770063900,78725,78805,78615,78650,205,240.6
1770064200,78660,78700,78475,78525,353,250.65
1770064500,78535,78610,78470,78470,133,243.05
1770064800,78485,78555,78380,78425,301,244.35
1770065100,78410,78470,78220,78305,380,247
1770065400,78315,78470,78225,78270,347,249.2
1770065700,78285,78350,78115,78265,1848,333.3
1770066000,78275,78605,78175,78510,614,352.1
1770066300,78590,78665,78445,78575,156,348.6
1770066600,78560,78610,78535,78610,68,343.5
1770066900,78590,78640,78555,78620,43,337.85
1770067200,78575,78595,78445,78445,93,333.6
1770067500,78460,78525,78460,78525,40,325.45
1770067800,78555,78750,78535,78750,71,316.4
1770068100,78750,78845,78700,78770,61,298.6
1770068400,78765,78765,78580,78615,249,286.8
1770068700,78595,78695,78585,78605,123,281.75
1770069000,78640,78835,78600,78740,251,283.95
1770069300,78755,78770,78675,78755,219,288.7
1770073200,78820,79260,78820,78955,337,294.6
1770073500,78930,79040,78900,78955,70,287.85
1770073800,78945,79075,78945,78995,207,280.55
1770074100,78985,79085,78985,79045,86,278.2
1770074400,79015,79015,78865,78910,64,266.35
1770074700,78915,78945,78795,78875,58,250.25
1770075000,78870,79005,78870,79005,118,238.8
1770075300,79000,79245,78995,79170,265,159.65
1770075600,79155,79185,79105,79130,65,132.2
1770075900,79140,79140,79015,79020,193,134.05
1770076200,79010,79090,78955,79050,237,142.5
1770076500,79035,79035,78910,78935,345,157.6
1770076800,78930,79000,78745,78745,219,163.9
1770077100,78725,78815,78645,78660,94,166.6
1770077400,78665,78785,78605,78785,122,169.15
1770077700,78795,78965,78750,78950,85,170.35
1770078000,78940,79080,78910,78925,153,165.55
1770078300,78930,79165,78890,79150,144,166.6
1770078600,79105,79170,79000,79050,175,162.8
1770078900,79020,79140,78995,79090,485,176.1
1770079200,79100,79225,79070,79195,129,165.7
1770079500,79195,79225,79135,79135,126,168.5
1770079800,79125,79185,79075,79185,35,159.9
1770080100,79160,79350,79160,79315,203,165.75
1770080400,79315,79455,79225,79240,277,176.4
1770080700,79245,79265,79015,79080,113,179.15
1770081000,79090,79200,79045,79130,137,180.1
1770081300,79155,79235,78955,78965,68,170.25
1770081600,78950,79180,78930,79035,64,170.2
1770081900,78995,79145,78995,79120,50,163.05
1770082200,79115,79120,78995,79040,108,156.6
1770082500,79030,79070,79010,79045,19,140.3
1770082800,79085,79170,79055,79155,38,131.25
1770083100,79170,79170,79070,79120,38,128.45
1770083400,79115,79200,79090,79200,34,124.05
1770083700,79210,79240,79160,79235,91,124.35
1770084000,79225,79230,79010,79025,63,119.85
1770084300,79015,79040,78945,78950,107,118
1770084600,78915,78925,78675,78745,193,118.9
1770084900,78730,78955,78710,78935,80,98.65
1770085200,78900,79085,78895,79060,137,99.05
1770085500,79035,79035,78855,78885,115,98.5
1770085800,78890,78915,78720,78840,200,106.75
1770086100,78840,78915,78720,78770,63,99.75
1770086400,78690,78755,78550,78565,183,95.05
1770086700,78575,78590,78185,78280,546,116.7
1770087000,78280,78280,78130,78160,150,117.35
1770087300,78180,78310,77980,78005,385,133.2
1770087600,77990,78165,77850,77890,533,156.65
1770087900,77900,78365,77900,78240,320,170.15
1770088200,78255,78350,78255,78265,114,170.45
1770088500,78250,78350,78055,78055,176,178.3
1770088800,78075,78380,78000,78340,166,184.7
1770089100,78340,78565,78310,78565,281,196.85
1770089400,78550,78670,78495,78625,247,207.5
1770089700,78640,78790,78635,78705,207,213.3
1770090000,78690,78875,78690,78795,128,216.55
1770090300,78785,78850,78735,78770,75,214.95
1770090600,78760,78835,78740,78790,142,212.4
1770090900,78835,79145,78825,79015,502,233.5
1770091200,78975,79015,78865,78880,163,234.8
1770091500,78870,78870,78765,78830,68,232.45
1770091800,78910,79015,78905,78980,64,225.65
1770092100,78965,78990,78785,78815,101,227.55
1770092400,78825,78940,78790,78790,27,219.75
1770092700,78760,78795,78680,78725,115,198.2
1770093000,78725,78845,78725,78810,104,195.9
1770093300,78830,78960,78830,78960,202,186.75
1770093600,79020,79260,79020,79235,205,170.35
1770093900,79235,79250,79120,79125,106,159.65
1770094200,79130,79190,79030,79055,91,158.5
1770094500,79040,79110,79020,79060,47,152.05
1770094800,78995,79030,78945,78945,335,160.5
1770095100,78935,79060,78935,79005,44,148.65
1770095400,79025,79055,78750,78765,77,140.15
1770095700,78740,78755,78535,78590,79,133.75
1770096000,78575,78755,78540,78690,172,135.95
1770096300,78690,78690,78645,78680,23,133.35
1770096600,78680,78710,78670,78670,27,127.6
1770096900,78710,78730,78640,78640,50,105
1770097200,78615,78685,78540,78600,73,100.5
1770097500,78580,78755,78570,78745,110,102.6
1770097800,78660,78695,78630,78660,15,100.15
1770098100,78550,78575,78410,78440,178,104
1770098400,78460,78530,78385,78450,108,108.05
1770098700,78415,78415,78165,78225,232,113.9
1770099000,78270,78360,78255,78300,58,111.6
1770099300,78260,78555,78230,78535,142,108.6
1770099600,78535,78595,78500,78565,201,108.4
1770099900,78570,78845,78570,78780,111,108.65
1770100200,78770,78795,78715,78785,38,106
1770100500,78840,78895,78695,78705,63,106.8
1770100800,78660,78805,78655,78705,44,92.25
1770101100,78730,78910,78710,78815,50,92.55
1770101400,78800,78845,78790,78820,11,89.25
1770101700,78805,78850,78735,78820,169,93.75
1770102000,78770,78800,78760,78780,29,86.6
1770102300,78775,79055,78770,79025,97,90.3
1770102600,79015,79145,79000,79000,70,92.45
1770102900,78985,79015,78820,78885,84,94.15
1770103200,78865,78970,78865,78885,53,93.15
1770103500,78890,78975,78885,78905,30,89.15
1770103800,78880,79110,78880,79075,99,93.35
1770104100,79065,79150,79010,79055,52,87.05
1770104400,79055,79060,78965,79060,53,84.3
1770104700,79075,79075,79000,79045,42,74.8
1770105000,79040,79065,78935,78995,40,73.9
1770105300,78970,79030,78910,78980,68,70.2
1770105600,79010,79155,78925,79015,166,68.45
1770105900,79020,79035,78910,78915,107,68.25
1770106200,78890,78890,78675,78715,138,73.25
1770106500,78720,78965,78700,78955,129,76.55
1770106800,78925,79070,78870,79050,38,76.25
1770107100,79065,79215,79065,79110,197,83.6
1770107400,79115,79185,79000,79095,61,86.1
1770107700,79145,79330,79145,79210,178,86.55
1770108000,79215,79255,79175,79245,137,91.95
1770108300,79210,79225,79105,79125,79,91.05
1770108600,79120,79120,78935,78945,103,92.7
1770108900,78950,78980,78880,78975,151,96.05
1770109200,78950,79045,78895,78970,108,98.8
1770109500,78965,79065,78920,78935,81,101.35
1770109800,78890,78890,78385,78390,929,142.85
1770110100,78425,78570,78260,78540,826,181.55
1770110400,78560,78590,78205,78245,437,200.75
1770110700,78260,78295,78135,78150,210,209.15
1770111000,78150,78425,78105,78425,234,218.85
1770111300,78415,78585,78400,78505,118,221.35
1770111600,78480,78630,78460,78520,146,220.35
1770111900,78555,78565,78410,78440,142,222.1
1770112200,78445,78635,78445,78600,126,221.5
1770112500,78560,78645,78555,78590,172,223.65
1770112800,78595,78720,78530,78655,117,227.6
1770113100,78625,78765,78625,78765,263,230.9
1770113400,78760,78760,78710,78750,91,232.4
1770113700,78750,78790,78625,78640,40,225.5
1770114000,78675,78715,78605,78685,103,223.8
1770114300,78690,78720,78650,78685,34,221.55
1770114600,78655,78655,78380,78380,36,218.2
1770114900,78385,78495,78340,78490,116,216.45
1770115200,78470,78470,78335,78365,26,212.35
1770115500,78335,78420,78315,78420,61,211.35
1770115800,78395,78395,78250,78300,72,168.5
1770116100,78300,78330,78250,78325,181,136.25
1770116400,78320,78400,78260,78390,205,124.65
1770116700,78430,78440,78300,78335,73,117.8
1770117000,78350,78445,78350,78415,43,108.25
1770117300,78405,78445,78345,78350,23,103.5
1770117600,78290,78360,78275,78300,74,99.9
1770117900,78310,78310,78185,78245,52,95.4
1770118200,78240,78390,78170,78370,45,91.35
1770118500,78400,78450,78340,78340,84,86.95
1770118800,78320,78485,78320,78420,93,85.75
1770119100,78420,78570,78415,78485,73,76.25
1770119400,78480,78480,78400,78400,18,72.6
1770119700,78455,78475,78240,78240,119,76.55
1770120000,78250,78315,78160,78205,160,79.4
1770120300,78225,78335,78150,78310,128,84.1
1770120600,78310,78550,78285,78440,165,90.55
1770120900,78420,78425,78335,78365,174,93.45
1770121200,78370,78440,78350,78370,106,97.45
1770121500,78370,78545,78370,78515,243,106.55
1770121800,78505,78565,78390,78405,173,111.6
1770122100,78415,78555,78380,78540,113,108.2
1770122400,78520,78550,78450,78450,273,111.6
1770122700,78430,78640,78430,78615,220,118.95
1770123000,78605,78605,78485,78570,77,120.65
1770123300,78590,78635,78510,78520,129,125.95
1770123600,78530,78555,78405,78440,334,138.95
1770123900,78430,78650,78430,78565,182,145.45
1770124200,78570,78645,78515,78625,135,149.95
1770124500,78620,78630,78510,78530,155,153.5
1770124800,78500,78530,78385,78465,151,156.4
1770125100,78445,78655,78440,78620,445,175
1770125400,78635,78640,78470,78545,121,180.15
1770125700,78510,78635,78495,78545,126,180.5
1770126000,78605,78615,78460,78475,213,183.15
1770126300,78455,78550,78445,78550,44,178.95
1770126600,78505,78505,78335,78435,174,179.4
1770126900,78415,78595,78415,78475,198,180.6
1770127200,78495,78625,78460,78500,64,178.5
1770127500,78500,78540,78480,78515,88,170.75
1770127800,78495,78575,78435,78550,148,169.5
1770128100,78560,78635,78255,78295,572,192.45
1770128400,78300,78380,78290,78360,234,190.5
1770128700,78370,78650,78370,78645,528,205.9
1770129000,78635,78635,78175,78305,897,246.9
1770129300,78215,78525,77930,77945,1240,302.45
1770129600,78040,78315,77815,78065,1498,360.65
1770129900,78075,78455,77910,78265,1473,425.2
1770130200,78235,78240,77660,77765,1560,496.45
1770130500,77765,77810,77310,77365,2109,594.15
1770130800,77355,77720,77230,77575,1635,668.35
1770131100,77590,77855,77470,77805,835,687.85
1770131400,77790,77845,77290,77340,603,711.95
1770131700,77335,77715,77190,77505,797,745.5
1770132000,77550,77845,77430,77440,364,753.05
1770132300,77410,78340,77280,77925,3060,903.85
1770132600,77940,78405,77755,78165,1540,972.15
1770132900,78090,78150,77850,78030,647,994.6
1770133200,78025,78080,77645,77645,666,1024.7
1770133500,77655,78130,77495,78095,728,1056.7
1770133800,78105,78300,77995,78210,580,1078.3
1770134100,78220,78420,78140,78335,941,1096.75
1770134400,78355,78355,77980,77995,561,1113.1
1770134700,78005,78055,77765,77790,445,1108.95
1770135000,77765,77765,77525,77550,564,1092.3
1770135300,77555,77605,77220,77390,1102,1085.4
1770135600,77365,77430,76910,76910,1856,1103.3
1770135900,76915,77170,76860,76865,1485,1103.9
1770136200,76860,77060,76740,76940,1146,1083.2
1770136500,76980,77070,76825,76835,706,1013.05
1770136800,76865,77055,76765,76935,488,955.7
1770137100,76915,77060,76675,76910,780,952.95
1770137400,76900,76940,76730,76775,313,938.45
1770137700,76770,76905,76635,76640,473,922.25
1770138000,76645,76700,76545,76615,386,923.35
1770138300,76575,76600,76270,76300,1250,832.85
1770138600,76295,76340,75860,75865,1649,838.3
1770138900,75860,76085,75840,75985,630,837.45
1770139200,75990,76270,75865,76155,823,845.3
1770139500,76175,76260,75995,76035,570,837.4
1770139800,76070,76110,75925,75925,287,822.75
1770140100,75920,76010,75620,75700,888,820.1
1770140400,75675,75685,75275,75290,843,834.2
1770140700,75285,75415,75075,75150,1042,864.05
1770141000,75140,75565,75125,75210,1154,893.55
1770141300,75205,75205,74980,75030,589,867.9
1770141600,75025,75350,75025,75200,743,812.25
1770141900,75240,75450,74990,75000,1358,805.9
1770142200,75025,75100,74760,74770,804,788.8
1770142500,74775,74950,74655,74840,1082,807.6
1770142800,74840,74950,74475,74500,1246,845.5
1770143100,74475,74500,74125,74265,2032,908.1
1770143400,74255,74445,74080,74400,982,941.55
1770143700,74405,74475,74095,74300,449,940.35
1770144000,74335,74400,73865,73885,752,958.65
1770144300,73865,73910,73450,73465,1418,967.05
1770144600,73475,73610,73290,73340,913,930.25
1770144900,73375,73690,73260,73275,827,940.1
1770145200,73265,73515,73090,73285,825,940.2
1770145500,73250,73810,73215,73715,961,959.75
1770145800,73710,75045,73705,74750,2751,1082.95
1770146100,74745,75200,74420,75185,1314,1104.25
1770146400,75160,75415,74900,74935,1353,1129.75
1770146700,74955,75175,74695,75085,540,1104.65
1770147000,75125,75395,74950,75015,599,1076.9
1770147300,75075,75240,74940,75145,315,1063.2
1770147600,75115,75435,74995,75080,529,1052.5
1770147900,75075,75085,74485,74655,1543,1061.75
1770148200,74655,74915,74590,74915,769,1060
1770148500,74890,75230,74870,75085,404,1026.1
1770148800,75080,75270,74875,74885,262,976.9
1770149100,74895,74920,74745,74795,299,890.25
1770149400,74785,74925,74720,74820,167,849.5
1770149700,74860,75395,74735,75300,331,843.6
1770150000,75330,75680,75215,75660,722,842.1
1770150300,75675,76035,75675,75870,1072,824.8
1770150600,75865,76735,75820,76450,2567,907.5
1770150900,76440,76775,76350,76600,1660,949.15
1770151200,76590,76655,76445,76545,528,934.3
1770151500,76555,76885,76390,76520,900,931.25
1770151800,76530,76745,76495,76635,473,817.35
1770152100,76645,76780,76505,76655,1740,838.65
1770152400,76635,77085,76615,77085,700,806
1770152700,77060,77130,76905,77130,320,795
1770153000,77100,77115,76860,76940,474,788.75
1770153300,76980,76985,76530,76560,281,787.05
1770153600,76555,76685,76490,76655,196,770.4
1770153900,76700,76775,76600,76635,209,703.7
1770154200,76595,76775,76565,76710,103,670.4
1770154500,76710,76710,76380,76385,174,658.9
1770154800,76390,76520,76390,76495,110,651.3
1770155100,76480,76620,76385,76460,222,647.45
1770155400,76405,76475,76325,76330,74,642.8
